timestamp,detection_id,attack_type,link_id,detection_rate,latency_ms,false_positive_rate,DE_confidence,BP_score,mhv_confidence,tm_decision,modules_involved,evidence,action_taken,run_id,correlated_event_id,decoy_link_hit,detection_source
2026-01-25T22:46:37.183201,det_03351,switch_spoofing,00:00:00:00:00:14:55-00:00:00:00:00:0c:56,97.9,12.3,2.1,1.00,0.30,0.00,0.98,"DE,BP",Decoy link hit detected from 00:00:00:00:00:14 to 00:00:00:00:00:0c,immediate_quarantine,4,attack_003486,YES,DECOY_LINK_HIT
2026-01-25T22:46:59.990229,det_03352,switch_spoofing,00:00:00:00:00:0d:46-00:00:00:00:00:01:41,97.9,21.0,2.0,0.94,0.30,0.00,0.85,"DE,BP",Behavioral anomaly detected: switch_spoofing,quarantine_link,4,attack_003487,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:46:51.713535,det_03353,switch_spoofing,00:00:00:00:00:0e:43-00:00:00:00:00:02:48,97.9,10.8,1.7,1.00,0.30,0.00,0.92,"DE,BP",Decoy link hit detected from 00:00:00:00:00:0e to 00:00:00:00:00:02,immediate_quarantine,4,attack_003488,YES,DECOY_LINK_HIT
2026-01-25T22:46:48.156766,det_03354,switch_spoofing,00:00:00:00:00:11:64-00:00:00:00:00:09:52,97.9,10.3,1.8,1.00,0.30,0.00,0.93,"DE,BP",Decoy link hit detected from 00:00:00:00:00:11 to 00:00:00:00:00:09,immediate_quarantine,4,attack_003489,YES,DECOY_LINK_HIT
2026-01-25T22:47:11.952806,det_03355,switch_spoofing,00:00:00:00:00:12:9-00:00:00:00:00:10:6,97.9,26.0,2.3,0.92,0.30,0.00,0.96,"DE,BP",Behavioral anomaly detected: switch_spoofing,quarantine_link,4,attack_003490,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:47:27.343998,det_03356,switch_spoofing,00:00:00:00:00:0c:26-00:00:00:00:00:05:8,97.9,29.4,2.3,0.98,0.30,0.00,0.90,"DE,BP",Behavioral anomaly detected: switch_spoofing,alert_only,4,attack_003491,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:47:19.938175,det_03357,switch_spoofing,00:00:00:00:00:01:8-00:00:00:00:00:11:42,97.9,33.5,1.9,0.98,0.30,0.00,0.93,"DE,BP",Behavioral anomaly detected: switch_spoofing,quarantine_link,4,attack_003492,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:47:16.661321,det_03358,switch_spoofing,00:00:00:00:00:0b:58-00:00:00:00:00:05:55,97.9,10.3,2.3,1.00,0.30,0.00,0.98,"DE,BP",Decoy link hit detected from 00:00:00:00:00:0b to 00:00:00:00:00:05,immediate_quarantine,4,attack_003493,YES,DECOY_LINK_HIT
2026-01-25T22:47:44.919417,det_03359,switch_spoofing,00:00:00:00:00:13:51-00:00:00:00:00:02:64,97.9,10.3,2.2,1.00,0.30,0.00,0.90,"DE,BP",Decoy link hit detected from 00:00:00:00:00:13 to 00:00:00:00:00:02,immediate_quarantine,4,attack_003494,YES,DECOY_LINK_HIT
2026-01-25T22:47:43.395649,det_03360,switch_spoofing,00:00:00:00:00:14:21-00:00:00:00:00:09:48,97.9,30.3,1.8,0.82,0.30,0.00,0.87,"DE,BP",Behavioral anomaly detected: switch_spoofing,alert_only,4,attack_003495,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:47:43.160426,det_03361,switch_spoofing,00:00:00:00:00:10:57-00:00:00:00:00:03:49,97.9,13.3,2.0,1.00,0.30,0.00,0.97,"DE,BP",Decoy link hit detected from 00:00:00:00:00:10 to 00:00:00:00:00:03,immediate_quarantine,4,attack_003496,YES,DECOY_LINK_HIT
2026-01-25T22:47:54.367246,det_03362,switch_spoofing,00:00:00:00:00:10:19-00:00:00:00:00:01:20,97.9,26.7,2.2,0.94,0.30,0.00,0.91,"DE,BP",Behavioral anomaly detected: switch_spoofing,alert_only,4,attack_003497,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:47:57.985708,det_03363,switch_spoofing,00:00:00:00:00:06:35-00:00:00:00:00:10:34,97.9,33.7,2.1,0.84,0.30,0.00,0.97,"DE,BP",Behavioral anomaly detected: switch_spoofing,rate_limit,4,attack_003498,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:47:52.173369,det_03364,switch_spoofing,00:00:00:00:00:0e:43-00:00:00:00:00:02:48,97.9,11.8,1.8,1.00,0.30,0.00,0.97,"DE,BP",Decoy link hit detected from 00:00:00:00:00:0e to 00:00:00:00:00:02,immediate_quarantine,4,attack_003499,YES,DECOY_LINK_HIT
2026-01-25T22:47:56.650275,det_03365,switch_spoofing,00:00:00:00:00:0c:37-00:00:00:00:00:08:39,97.9,34.9,1.7,0.81,0.30,0.00,0.97,"DE,BP",Behavioral anomaly detected: switch_spoofing,alert_only,4,attack_003500,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:50:20.746837,det_03366,host_hijacking,00:00:00:00:00:02:12-00:00:00:00:00:06:4,97.7,21.4,1.9,0.34,0.40,0.84,0.93,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003501,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:50:17.185885,det_03367,host_hijacking,00:00:00:00:00:02:12-00:00:00:00:00:05:22,97.7,30.8,1.9,0.31,0.40,0.64,0.88,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003502,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:50:19.731667,det_03368,host_hijacking,00:00:00:00:00:01:19-00:00:00:00:00:05:27,97.7,37.1,2.2,0.27,0.40,0.81,0.96,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003503,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:50:26.464161,det_03369,host_hijacking,00:00:00:00:00:03:48-00:00:00:00:00:05:36,97.7,35.6,1.9,0.36,0.40,0.64,0.91,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003504,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:50:24.418731,det_03370,host_hijacking,00:00:00:00:00:03:11-00:00:00:00:00:04:22,97.7,27.4,1.8,0.35,0.40,0.70,0.99,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003505,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:50:49.069716,det_03371,host_hijacking,00:00:00:00:00:13:19-00:00:00:00:00:07:29,97.7,34.1,1.7,0.35,0.40,0.70,0.92,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003506,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:51:03.207875,det_03372,host_hijacking,00:00:00:00:00:12:18-00:00:00:00:00:10:31,97.7,40.9,2.1,0.38,0.40,0.78,0.92,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003507,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:50:48.238959,det_03373,host_hijacking,00:00:00:00:00:01:38-00:00:00:00:00:09:15,97.7,38.2,1.8,0.22,0.40,0.77,0.93,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003508,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:51:06.981524,det_03374,host_hijacking,00:00:00:00:00:0b:42-00:00:00:00:00:0a:26,97.7,31.3,2.1,0.38,0.40,0.82,0.88,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003509,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:51:04.692484,det_03375,host_hijacking,00:00:00:00:00:12:19-00:00:00:00:00:08:5,97.7,41.3,2.0,0.38,0.40,0.70,0.86,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003510,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:51:13.312660,det_03376,host_hijacking,00:00:00:00:00:07:38-00:00:00:00:00:0a:12,97.7,32.6,1.8,0.34,0.40,0.75,0.85,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003511,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:51:22.656951,det_03377,host_hijacking,00:00:00:00:00:03:9-00:00:00:00:00:0c:20,97.7,38.2,2.1,0.21,0.40,0.63,0.86,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003512,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:51:24.147632,det_03378,host_hijacking,00:00:00:00:00:01:41-00:00:00:00:00:02:41,97.7,35.8,2.3,0.22,0.40,0.85,0.93,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003513,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:51:41.690169,det_03379,host_hijacking,00:00:00:00:00:14:43-00:00:00:00:00:01:1,97.7,33.0,1.9,0.30,0.40,0.67,0.93,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003514,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:51:31.388630,det_03380,host_hijacking,00:00:00:00:00:05:9-00:00:00:00:00:13:16,97.7,33.6,1.9,0.30,0.40,0.73,0.95,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003515,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:51:33.948494,det_03381,host_hijacking,00:00:00:00:00:12:45-00:00:00:00:00:07:42,97.7,37.2,2.2,0.36,0.40,0.87,0.97,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003516,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:52:02.751518,det_03382,host_hijacking,00:00:00:00:00:08:31-00:00:00:00:00:05:21,97.7,36.1,2.1,0.32,0.40,0.84,0.88,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003517,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:51:53.916370,det_03383,host_hijacking,00:00:00:00:00:05:35-00:00:00:00:00:08:11,97.7,41.0,2.2,0.21,0.40,0.79,0.85,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003518,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:52:08.832182,det_03384,host_hijacking,00:00:00:00:00:02:18-00:00:00:00:00:03:3,97.7,36.5,1.9,0.30,0.40,0.61,0.94,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003519,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:51:59.647686,det_03385,host_hijacking,00:00:00:00:00:03:30-00:00:00:00:00:11:28,97.7,36.7,2.1,0.35,0.40,0.75,0.96,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003521,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:52:19.078761,det_03386,host_hijacking,00:00:00:00:00:0a:8-00:00:00:00:00:06:25,97.7,46.8,1.8,0.26,0.40,0.72,0.85,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003522,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:52:40.177391,det_03387,host_hijacking,00:00:00:00:00:04:13-00:00:00:00:00:06:25,97.7,35.6,2.2,0.25,0.40,0.87,0.91,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003523,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:52:34.494991,det_03388,host_hijacking,00:00:00:00:00:0c:36-00:00:00:00:00:03:35,97.7,34.3,2.2,0.21,0.40,0.70,0.88,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003524,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:52:28.338420,det_03389,host_hijacking,00:00:00:00:00:05:9-00:00:00:00:00:08:1,97.7,37.9,1.8,0.23,0.40,0.77,0.94,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003525,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:52:41.372151,det_03390,host_hijacking,00:00:00:00:00:0f:7-00:00:00:00:00:10:27,97.7,33.9,1.8,0.21,0.40,0.65,0.98,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003526,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:52:42.621553,det_03391,host_hijacking,00:00:00:00:00:13:12-00:00:00:00:00:03:16,97.7,30.4,1.9,0.25,0.40,0.68,0.93,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003527,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:52:53.085740,det_03392,host_hijacking,00:00:00:00:00:0a:4-00:00:00:00:00:0d:22,97.7,35.3,1.8,0.37,0.40,0.74,0.95,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003528,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:52:47.709038,det_03393,host_hijacking,00:00:00:00:00:01:7-00:00:00:00:00:0e:45,97.7,30.0,2.1,0.38,0.40,0.75,0.87,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003529,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:52:54.528619,det_03394,host_hijacking,00:00:00:00:00:08:15-00:00:00:00:00:03:32,97.7,32.5,1.8,0.33,0.40,0.71,0.97,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003530,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:53:11.894036,det_03395,host_hijacking,00:00:00:00:00:0e:1-00:00:00:00:00:08:20,97.7,39.5,1.7,0.24,0.40,0.75,0.96,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003531,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:53:26.610456,det_03396,host_hijacking,00:00:00:00:00:11:13-00:00:00:00:00:12:17,97.7,31.7,1.9,0.38,0.40,0.64,0.96,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003532,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:53:22.360228,det_03397,host_hijacking,00:00:00:00:00:06:34-00:00:00:00:00:05:35,97.7,37.5,1.8,0.34,0.40,0.76,0.86,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003533,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:53:21.030664,det_03398,host_hijacking,00:00:00:00:00:13:33-00:00:00:00:00:09:45,97.7,35.0,1.8,0.31,0.40,0.62,0.95,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003534,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:53:29.372016,det_03399,host_hijacking,00:00:00:00:00:11:19-00:00:00:00:00:0c:45,97.7,25.2,1.8,0.26,0.40,0.85,0.95,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003535,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:53:35.783000,det_03400,host_hijacking,00:00:00:00:00:0f:6-00:00:00:00:00:12:27,97.7,34.5,2.2,0.30,0.40,0.72,0.95,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003536,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:53:58.021247,det_03401,host_hijacking,00:00:00:00:00:08:7-00:00:00:00:00:0d:7,97.7,35.1,2.1,0.26,0.40,0.67,0.88,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003537,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:54:04.845491,det_03402,host_hijacking,00:00:00:00:00:09:15-00:00:00:00:00:0c:45,97.7,38.8,2.0,0.25,0.40,0.84,0.98,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003538,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:54:04.418796,det_03403,host_hijacking,00:00:00:00:00:0f:34-00:00:00:00:00:06:8,97.7,40.6,2.0,0.37,0.40,0.84,0.93,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003539,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:54:11.214995,det_03404,host_hijacking,00:00:00:00:00:03:23-00:00:00:00:00:0f:38,97.7,35.0,1.8,0.38,0.40,0.68,0.87,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003540,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:54:14.424547,det_03405,host_hijacking,00:00:00:00:00:01:29-00:00:00:00:00:0a:20,97.7,34.2,1.8,0.25,0.40,0.68,0.93,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003541,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:54:09.215038,det_03406,host_hijacking,00:00:00:00:00:0d:42-00:00:00:00:00:08:16,97.7,34.9,2.2,0.35,0.40,0.65,0.87,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003542,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:54:15.204701,det_03407,host_hijacking,00:00:00:00:00:12:5-00:00:00:00:00:0e:48,97.7,26.7,2.2,0.29,0.40,0.62,0.88,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003543,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:54:21.134391,det_03408,host_hijacking,00:00:00:00:00:02:1-00:00:00:00:00:08:24,97.7,43.8,2.2,0.25,0.40,0.73,0.94,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003544,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:54:49.875324,det_03409,host_hijacking,00:00:00:00:00:05:44-00:00:00:00:00:08:25,97.7,35.0,2.2,0.33,0.40,0.84,0.90,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003545,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:54:40.689162,det_03410,host_hijacking,00:00:00:00:00:0a:24-00:00:00:00:00:0d:25,97.7,24.1,1.7,0.37,0.40,0.87,0.94,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003546,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:54:35.922065,det_03411,host_hijacking,00:00:00:00:00:0a:5-00:00:00:00:00:11:33,97.7,33.8,2.2,0.28,0.40,0.60,0.91,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003547,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:54:58.592705,det_03412,host_hijacking,00:00:00:00:00:06:18-00:00:00:00:00:0e:13,97.7,35.7,1.7,0.22,0.40,0.64,0.91,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003548,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:54:47.260045,det_03413,host_hijacking,00:00:00:00:00:08:4-00:00:00:00:00:14:6,97.7,32.3,2.0,0.24,0.40,0.70,0.87,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003549,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:54:58.263809,det_03414,host_hijacking,00:00:00:00:00:14:31-00:00:00:00:00:0d:39,97.7,41.7,1.7,0.40,0.40,0.80,0.86,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003550,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:55:06.753664,det_03415,host_hijacking,00:00:00:00:00:02:14-00:00:00:00:00:01:43,97.7,42.6,2.0,0.35,0.40,0.69,0.98,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003551,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:55:05.905786,det_03416,host_hijacking,00:00:00:00:00:11:35-00:00:00:00:00:0c:33,97.7,28.5,2.0,0.30,0.40,0.71,0.95,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003552,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:55:38.919002,det_03417,host_hijacking,00:00:00:00:00:12:32-00:00:00:00:00:10:32,97.7,28.9,1.8,0.23,0.40,0.61,0.98,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003553,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:55:28.123047,det_03418,host_hijacking,00:00:00:00:00:14:12-00:00:00:00:00:02:28,97.7,39.8,1.8,0.27,0.40,0.70,0.92,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003554,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:55:42.649250,det_03419,host_hijacking,00:00:00:00:00:11:16-00:00:00:00:00:14:10,97.7,40.9,2.1,0.27,0.40,0.63,0.91,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003556,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:55:44.839836,det_03420,host_hijacking,00:00:00:00:00:06:34-00:00:00:00:00:11:33,97.7,38.6,2.0,0.31,0.40,0.63,0.96,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003557,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:55:42.228318,det_03421,host_hijacking,00:00:00:00:00:11:45-00:00:00:00:00:0d:17,97.7,44.3,2.1,0.29,0.40,0.77,0.92,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003558,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:55:49.072045,det_03422,host_hijacking,00:00:00:00:00:10:38-00:00:00:00:00:0c:11,97.7,37.3,1.9,0.26,0.40,0.82,0.94,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003559,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:56:07.067645,det_03423,host_hijacking,00:00:00:00:00:01:37-00:00:00:00:00:0f:9,97.7,36.2,2.1,0.34,0.40,0.79,0.95,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003560,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:56:26.197797,det_03424,host_hijacking,00:00:00:00:00:0e:40-00:00:00:00:00:06:2,97.7,39.2,2.0,0.33,0.40,0.87,0.97,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003561,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:56:19.145598,det_03425,host_hijacking,00:00:00:00:00:07:22-00:00:00:00:00:05:34,97.7,31.4,1.7,0.36,0.40,0.83,0.85,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003562,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:56:17.864309,det_03426,host_hijacking,00:00:00:00:00:13:39-00:00:00:00:00:09:14,97.7,44.3,2.0,0.32,0.40,0.89,0.99,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003563,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:56:29.690937,det_03427,host_hijacking,00:00:00:00:00:11:25-00:00:00:00:00:05:3,97.7,36.7,2.2,0.32,0.40,0.61,0.93,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003564,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:56:23.142780,det_03428,host_hijacking,00:00:00:00:00:05:7-00:00:00:00:00:0a:15,97.7,36.5,1.9,0.30,0.40,0.78,0.91,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003565,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:56:54.671448,det_03429,host_hijacking,00:00:00:00:00:08:29-00:00:00:00:00:0c:8,97.7,38.8,1.9,0.30,0.40,0.64,0.97,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003566,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:57:00.172735,det_03430,host_hijacking,00:00:00:00:00:12:2-00:00:00:00:00:07:39,97.7,32.0,2.1,0.28,0.40,0.83,0.93,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003567,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:56:45.309242,det_03431,host_hijacking,00:00:00:00:00:0c:48-00:00:00:00:00:03:33,97.7,29.2,2.0,0.24,0.40,0.60,0.92,"BP,MHV",Behavioral anomaly detected: host_hijacking,rate_limit,4,attack_003568,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:56:56.542621,det_03432,host_hijacking,00:00:00:00:00:0f:1-00:00:00:00:00:0c:20,97.7,39.1,2.3,0.28,0.40,0.65,0.93,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003569,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:57:22.462027,det_03433,host_hijacking,00:00:00:00:00:12:31-00:00:00:00:00:03:2,97.7,33.3,1.9,0.25,0.40,0.71,0.99,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003570,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:57:05.339218,det_03434,host_hijacking,00:00:00:00:00:07:17-00:00:00:00:00:0f:40,97.7,35.8,1.8,0.24,0.40,0.64,0.91,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003571,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:57:08.488096,det_03435,host_hijacking,00:00:00:00:00:04:48-00:00:00:00:00:12:39,97.7,39.1,1.9,0.22,0.40,0.73,0.93,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003572,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:57:33.007044,det_03436,host_hijacking,00:00:00:00:00:0b:33-00:00:00:00:00:0e:20,97.7,34.2,2.1,0.39,0.40,0.81,0.95,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003573,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:57:28.668679,det_03437,host_hijacking,00:00:00:00:00:03:6-00:00:00:00:00:0d:10,97.7,42.0,2.1,0.24,0.40,0.86,0.90,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003574,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:57:25.314575,det_03438,host_hijacking,00:00:00:00:00:0f:30-00:00:00:00:00:07:30,97.7,27.5,2.1,0.36,0.40,0.61,0.92,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003575,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:57:53.581775,det_03439,host_hijacking,00:00:00:00:00:08:20-00:00:00:00:00:0d:27,97.7,42.6,2.1,0.38,0.40,0.85,0.89,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003576,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:57:42.655188,det_03440,host_hijacking,00:00:00:00:00:10:47-00:00:00:00:00:12:12,97.7,38.7,2.1,0.30,0.40,0.70,0.87,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003577,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:57:54.759004,det_03441,host_hijacking,00:00:00:00:00:0a:48-00:00:00:00:00:07:22,97.7,38.5,2.0,0.38,0.40,0.76,0.88,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003578,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:58:13.638745,det_03442,host_hijacking,00:00:00:00:00:13:23-00:00:00:00:00:11:44,97.7,31.3,2.0,0.30,0.40,0.72,0.94,"BP,MHV",Behavioral anomaly detected: host_hijacking,alert_only,4,attack_003579,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:58:14.845656,det_03443,host_hijacking,00:00:00:00:00:10:27-00:00:00:00:00:09:14,97.7,31.5,2.1,0.32,0.40,0.72,0.97,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003580,NO,BEHAVIORAL_ANALYSIS
2026-01-25T22:58:15.652074,det_03444,host_hijacking,00:00:00:00:00:14:16-00:00:00:00:00:01:35,97.7,31.1,2.0,0.26,0.40,0.69,0.93,"BP,MHV",Behavioral anomaly detected: host_hijacking,quarantine_link,4,attack_003581,NO,BEHAVIORAL_ANALYSIS
