timestamp,link_id,state,confidence_score,behavior_score,validation_score,reason,decision,detection_source
2026-01-26T02:07:06.851851,00:00:00:00:00:13:61-00:00:00:00:00:06:50,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-26T02:07:48.312401,00:00:00:00:00:09:28-00:00:00:00:00:12:3,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-26T02:07:50.826170,00:00:00:00:00:12:9-00:00:00:00:00:14:29,quarantined,0.840,0.733,0.824,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:07:51.164715,00:00:00:00:00:07:10-00:00:00:00:00:0a:14,quarantined,0.761,0.794,0.738,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:08:45.215602,00:00:00:00:00:0e:43-00:00:00:00:00:02:48,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-26T02:09:02.850047,00:00:00:00:00:0c:48-00:00:00:00:00:01:3,quarantined,0.704,0.679,0.759,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:09:34.387259,00:00:00:00:00:13:61-00:00:00:00:00:06:50,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-26T02:09:38.991760,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-26T02:09:49.445743,00:00:00:00:00:0c:19-00:00:00:00:00:11:35,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-26T02:10:51.620062,00:00:00:00:00:14:55-00:00:00:00:00:0c:56,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-26T02:10:46.928049,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-26T02:11:07.144735,00:00:00:00:00:09:28-00:00:00:00:00:12:3,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-26T02:11:13.535154,00:00:00:00:00:12:9-00:00:00:00:00:14:29,quarantined,0.766,0.784,0.706,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:11:22.992781,00:00:00:00:00:09:28-00:00:00:00:00:12:3,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-26T02:11:22.488825,00:00:00:00:00:02:30-00:00:00:00:00:0f:7,quarantined,0.839,0.666,0.796,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:11:30.599428,00:00:00:00:00:13:61-00:00:00:00:00:06:50,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-26T02:11:52.829453,00:00:00:00:00:02:30-00:00:00:00:00:0f:7,quarantined,0.853,0.755,0.780,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:11:55.794339,00:00:00:00:00:13:51-00:00:00:00:00:02:64,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-26T02:14:20.341400,00:00:00:00:00:08:38-00:00:00:00:00:04:4,quarantined,0.843,0.787,0.823,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:14:52.278773,00:00:00:00:00:0a:36-00:00:00:00:00:05:9,quarantined,0.846,0.795,0.892,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:15:03.915744,00:00:00:00:00:02:30-00:00:00:00:00:0f:7,quarantined,0.861,0.687,0.848,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:15:07.331653,00:00:00:00:00:11:1-00:00:00:00:00:0e:32,quarantined,0.799,0.693,0.898,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:15:32.006098,00:00:00:00:00:11:38-00:00:00:00:00:0e:9,quarantined,0.731,0.645,0.827,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:17:38.226845,00:00:00:00:00:14:4-00:00:00:00:00:03:32,quarantined,0.707,0.754,0.747,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:19:45.711421,00:00:00:00:00:0a:36-00:00:00:00:00:05:9,quarantined,0.868,0.702,0.872,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:19:41.194886,00:00:00:00:00:06:26-00:00:00:00:00:07:28,quarantined,0.860,0.654,0.735,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:19:48.093841,00:00:00:00:00:11:29-00:00:00:00:00:05:18,quarantined,0.828,0.647,0.775,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:20:08.137754,00:00:00:00:00:04:15-00:00:00:00:00:11:15,quarantined,0.835,0.764,0.899,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:21:01.999479,00:00:00:00:00:13:34-00:00:00:00:00:10:30,quarantined,0.813,0.679,0.879,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:21:32.566301,00:00:00:00:00:0d:24-00:00:00:00:00:06:46,quarantined,0.745,0.787,0.737,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:21:53.492317,00:00:00:00:00:0c:15-00:00:00:00:00:08:6,quarantined,0.851,0.766,0.806,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:23:57.426697,00:00:00:00:00:02:33-00:00:00:00:00:05:4,quarantined,0.750,0.771,0.900,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:26:45.119301,00:00:00:00:00:01:13-00:00:00:00:00:05:45,quarantined,0.715,0.708,0.893,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:27:05.797123,00:00:00:00:00:0c:4-00:00:00:00:00:11:15,quarantined,0.891,0.724,0.804,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:29:19.914854,00:00:00:00:00:08:5-00:00:00:00:00:0f:20,quarantined,0.736,0.602,0.804,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:29:30.692263,00:00:00:00:00:06:26-00:00:00:00:00:07:28,quarantined,0.897,0.649,0.894,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:30:12.988656,00:00:00:00:00:14:43-00:00:00:00:00:07:11,quarantined,0.777,0.714,0.856,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:30:56.305310,00:00:00:00:00:0f:13-00:00:00:00:00:01:33,quarantined,0.889,0.619,0.729,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:34:10.290910,00:00:00:00:00:14:43-00:00:00:00:00:07:11,quarantined,0.859,0.702,0.817,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:34:36.597049,00:00:00:00:00:10:32-00:00:00:00:00:05:15,quarantined,0.847,0.692,0.716,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:34:50.192191,00:00:00:00:00:0f:21-00:00:00:00:00:0b:33,quarantined,0.701,0.620,0.869,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:35:29.160937,00:00:00:00:00:12:9-00:00:00:00:00:14:29,quarantined,0.791,0.791,0.878,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:35:32.257433,00:00:00:00:00:14:48-00:00:00:00:00:05:12,quarantined,0.834,0.606,0.753,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:35:38.873322,00:00:00:00:00:07:18-00:00:00:00:00:14:35,quarantined,0.706,0.787,0.843,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:38:30.616819,00:00:00:00:00:10:57-00:00:00:00:00:03:49,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:38:29.561652,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:39:19.649964,00:00:00:00:00:11:36-00:00:00:00:00:0a:26,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:39:29.402113,00:00:00:00:00:0d:52-00:00:00:00:00:0c:64,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:39:40.549023,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:39:38.584062,00:00:00:00:00:14:55-00:00:00:00:00:0c:56,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:39:53.563142,00:00:00:00:00:0c:17-00:00:00:00:00:13:27,quarantined,0.794,0.609,0.795,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:40:13.655338,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:40:29.273589,00:00:00:00:00:02:33-00:00:00:00:00:11:16,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:40:59.627351,00:00:00:00:00:02:50-00:00:00:00:00:10:56,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:41:29.541698,00:00:00:00:00:03:7-00:00:00:00:00:11:29,quarantined,0.705,0.638,0.772,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:42:07.192437,00:00:00:00:00:0a:36-00:00:00:00:00:05:9,quarantined,0.819,0.603,0.850,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:42:14.917580,00:00:00:00:00:02:33-00:00:00:00:00:11:16,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:42:24.248970,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:43:09.308080,00:00:00:00:00:04:15-00:00:00:00:00:11:15,quarantined,0.840,0.772,0.782,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:43:14.053006,00:00:00:00:00:13:51-00:00:00:00:00:02:64,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:43:23.644415,00:00:00:00:00:0b:58-00:00:00:00:00:05:55,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:43:39.867375,00:00:00:00:00:10:16-00:00:00:00:00:11:36,quarantined,0.834,0.710,0.725,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:43:43.375919,00:00:00:00:00:10:57-00:00:00:00:00:03:49,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:44:02.197184,00:00:00:00:00:0b:58-00:00:00:00:00:05:55,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:43:58.281954,00:00:00:00:00:02:33-00:00:00:00:00:11:16,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:43:54.530694,00:00:00:00:00:0b:58-00:00:00:00:00:05:55,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:44:25.577755,00:00:00:00:00:11:64-00:00:00:00:00:09:52,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:44:34.254644,00:00:00:00:00:02:50-00:00:00:00:00:10:56,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:44:38.563738,00:00:00:00:00:10:57-00:00:00:00:00:03:49,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:44:51.029024,00:00:00:00:00:0d:52-00:00:00:00:00:0c:64,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:44:53.626766,00:00:00:00:00:0b:58-00:00:00:00:00:05:55,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:45:27.434540,00:00:00:00:00:0c:19-00:00:00:00:00:11:35,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:45:27.344307,00:00:00:00:00:13:61-00:00:00:00:00:06:50,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:45:47.131657,00:00:00:00:00:13:51-00:00:00:00:00:02:64,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:46:00.715810,00:00:00:00:00:0e:43-00:00:00:00:00:02:48,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:46:00.897257,00:00:00:00:00:0d:52-00:00:00:00:00:0c:64,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:46:39.490247,00:00:00:00:00:09:28-00:00:00:00:00:12:3,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:46:35.476222,00:00:00:00:00:02:50-00:00:00:00:00:10:56,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:47:03.050503,00:00:00:00:00:02:33-00:00:00:00:00:11:16,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:47:45.911668,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:47:58.098827,00:00:00:00:00:13:51-00:00:00:00:00:02:64,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:48:01.922701,00:00:00:00:00:0d:52-00:00:00:00:00:0c:64,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-26T02:50:23.986559,00:00:00:00:00:09:40-00:00:00:00:00:0d:7,quarantined,0.891,0.637,0.778,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:51:30.686861,00:00:00:00:00:0c:17-00:00:00:00:00:13:27,quarantined,0.793,0.666,0.715,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:52:15.679864,00:00:00:00:00:06:9-00:00:00:00:00:11:28,quarantined,0.855,0.628,0.803,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:52:05.349398,00:00:00:00:00:08:6-00:00:00:00:00:07:37,quarantined,0.746,0.611,0.724,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:53:04.326317,00:00:00:00:00:0f:13-00:00:00:00:00:01:33,quarantined,0.757,0.702,0.847,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:53:38.660663,00:00:00:00:00:07:15-00:00:00:00:00:13:37,quarantined,0.788,0.769,0.802,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:54:10.787257,00:00:00:00:00:02:30-00:00:00:00:00:0f:7,quarantined,0.800,0.735,0.760,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:53:59.199675,00:00:00:00:00:01:13-00:00:00:00:00:05:45,quarantined,0.884,0.746,0.860,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:54:41.152433,00:00:00:00:00:0f:13-00:00:00:00:00:01:33,quarantined,0.747,0.633,0.768,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:54:55.330519,00:00:00:00:00:0c:48-00:00:00:00:00:01:3,quarantined,0.899,0.711,0.878,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:55:49.989900,00:00:00:00:00:07:10-00:00:00:00:00:0a:14,quarantined,0.789,0.775,0.816,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:56:12.901354,00:00:00:00:00:03:7-00:00:00:00:00:11:29,quarantined,0.772,0.721,0.772,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:57:21.597863,00:00:00:00:00:0d:1-00:00:00:00:00:03:29,quarantined,0.764,0.740,0.789,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:57:54.034814,00:00:00:00:00:0d:24-00:00:00:00:00:01:27,quarantined,0.819,0.683,0.715,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:58:05.669277,00:00:00:00:00:14:48-00:00:00:00:00:05:12,quarantined,0.805,0.606,0.725,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:59:13.469160,00:00:00:00:00:02:30-00:00:00:00:00:0f:7,quarantined,0.778,0.603,0.723,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T02:59:36.427509,00:00:00:00:00:05:40-00:00:00:00:00:02:22,quarantined,0.758,0.772,0.707,host_hijacking_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:03:40.168863,00:00:00:00:00:06:26-00:00:00:00:00:07:28,quarantined,0.848,0.795,0.858,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:04:02.151128,00:00:00:00:00:0c:17-00:00:00:00:00:13:27,quarantined,0.768,0.748,0.732,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:04:42.416163,00:00:00:00:00:14:4-00:00:00:00:00:03:32,quarantined,0.836,0.782,0.747,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:06:33.182498,00:00:00:00:00:11:38-00:00:00:00:00:0e:9,quarantined,0.775,0.746,0.896,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:07:38.929617,00:00:00:00:00:10:2-00:00:00:00:00:05:15,quarantined,0.704,0.714,0.723,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:09:00.978080,00:00:00:00:00:01:13-00:00:00:00:00:05:45,quarantined,0.810,0.721,0.884,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:09:57.133578,00:00:00:00:00:0f:13-00:00:00:00:00:01:33,quarantined,0.880,0.788,0.734,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:10:14.865032,00:00:00:00:00:08:23-00:00:00:00:00:12:23,quarantined,0.809,0.641,0.804,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:10:44.232323,00:00:00:00:00:0a:36-00:00:00:00:00:05:9,quarantined,0.788,0.785,0.849,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:10:46.369998,00:00:00:00:00:0c:4-00:00:00:00:00:11:15,quarantined,0.876,0.718,0.806,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:11:13.820257,00:00:00:00:00:0d:24-00:00:00:00:00:01:27,quarantined,0.882,0.771,0.858,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:11:25.437809,00:00:00:00:00:11:1-00:00:00:00:00:0e:32,quarantined,0.714,0.721,0.749,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:11:28.685804,00:00:00:00:00:08:5-00:00:00:00:00:0f:20,quarantined,0.734,0.604,0.733,iaa_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:15:12.450204,00:00:00:00:00:07:32-00:00:00:00:00:13:17,quarantined,0.892,0.647,0.780,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:15:14.232847,00:00:00:00:00:04:15-00:00:00:00:00:11:15,quarantined,0.827,0.690,0.826,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:15:33.865383,00:00:00:00:00:0f:13-00:00:00:00:00:01:33,quarantined,0.880,0.800,0.845,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:15:54.613326,00:00:00:00:00:05:40-00:00:00:00:00:02:22,quarantined,0.802,0.734,0.821,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:16:29.768160,00:00:00:00:00:13:34-00:00:00:00:00:10:30,quarantined,0.743,0.661,0.885,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:16:38.821404,00:00:00:00:00:02:30-00:00:00:00:00:0f:7,quarantined,0.775,0.777,0.776,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:17:03.613615,00:00:00:00:00:10:32-00:00:00:00:00:05:15,quarantined,0.708,0.717,0.789,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:17:28.740629,00:00:00:00:00:08:10-00:00:00:00:00:05:4,quarantined,0.741,0.782,0.820,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:17:59.486384,00:00:00:00:00:0a:21-00:00:00:00:00:11:35,quarantined,0.814,0.624,0.707,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:18:51.797357,00:00:00:00:00:07:10-00:00:00:00:00:0a:14,quarantined,0.875,0.646,0.841,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:19:37.411819,00:00:00:00:00:0c:15-00:00:00:00:00:08:6,quarantined,0.743,0.775,0.710,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:20:20.580179,00:00:00:00:00:10:32-00:00:00:00:00:05:15,quarantined,0.865,0.660,0.792,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:21:20.657617,00:00:00:00:00:08:6-00:00:00:00:00:07:37,quarantined,0.808,0.688,0.745,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:22:51.790001,00:00:00:00:00:11:8-00:00:00:00:00:0a:16,quarantined,0.771,0.621,0.702,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:23:12.535460,00:00:00:00:00:0a:33-00:00:00:00:00:07:16,quarantined,0.873,0.654,0.820,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:23:11.773897,00:00:00:00:00:08:10-00:00:00:00:00:05:4,quarantined,0.884,0.688,0.755,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:26:23.344497,00:00:00:00:00:0d:24-00:00:00:00:00:01:27,quarantined,0.893,0.643,0.878,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:26:23.953318,00:00:00:00:00:13:18-00:00:00:00:00:0c:6,quarantined,0.837,0.679,0.755,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:26:34.119247,00:00:00:00:00:0c:17-00:00:00:00:00:13:27,quarantined,0.884,0.789,0.844,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:26:56.549680,00:00:00:00:00:0a:36-00:00:00:00:00:05:9,quarantined,0.794,0.768,0.820,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:26:53.495414,00:00:00:00:00:0d:24-00:00:00:00:00:01:27,quarantined,0.796,0.751,0.781,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:27:36.309912,00:00:00:00:00:04:15-00:00:00:00:00:11:15,quarantined,0.730,0.643,0.866,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:29:08.042597,00:00:00:00:00:0a:21-00:00:00:00:00:11:35,quarantined,0.766,0.639,0.820,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:30:20.953489,00:00:00:00:00:13:18-00:00:00:00:00:0c:6,quarantined,0.895,0.688,0.753,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:32:30.547483,00:00:00:00:00:09:40-00:00:00:00:00:0d:7,quarantined,0.774,0.642,0.730,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:32:58.543345,00:00:00:00:00:07:15-00:00:00:00:00:13:37,quarantined,0.894,0.767,0.758,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:34:26.528878,00:00:00:00:00:0b:44-00:00:00:00:00:11:12,quarantined,0.732,0.648,0.805,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:34:56.029385,00:00:00:00:00:02:30-00:00:00:00:00:0f:7,quarantined,0.786,0.638,0.821,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:39:01.653323,00:00:00:00:00:05:40-00:00:00:00:00:02:22,quarantined,0.740,0.657,0.826,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:38:52.642620,00:00:00:00:00:03:7-00:00:00:00:00:11:29,quarantined,0.793,0.673,0.823,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:38:50.207414,00:00:00:00:00:11:8-00:00:00:00:00:0a:16,quarantined,0.798,0.683,0.774,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:41:33.148979,00:00:00:00:00:05:40-00:00:00:00:00:02:22,quarantined,0.826,0.742,0.766,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:42:10.044981,00:00:00:00:00:0c:48-00:00:00:00:00:01:3,quarantined,0.728,0.790,0.782,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:42:39.393566,00:00:00:00:00:06:9-00:00:00:00:00:11:28,quarantined,0.829,0.787,0.783,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:43:16.067292,00:00:00:00:00:02:33-00:00:00:00:00:05:4,quarantined,0.770,0.623,0.761,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:43:18.498982,00:00:00:00:00:08:6-00:00:00:00:00:07:37,quarantined,0.754,0.799,0.825,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:43:27.290457,00:00:00:00:00:0c:4-00:00:00:00:00:11:15,quarantined,0.865,0.771,0.747,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:44:15.703960,00:00:00:00:00:0b:44-00:00:00:00:00:11:12,quarantined,0.767,0.624,0.879,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-26T03:44:41.286160,00:00:00:00:00:0c:48-00:00:00:00:00:01:3,quarantined,0.879,0.735,0.785,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
